HSP ID,help,Gender,Gender_Other,Age,Culture,Culture_Other,First_Lanuage,First_Lanuage_O,First_Lanuage_2,English_Years,English_Fluent,Nationality,Years_Canada,Old_Move_Canada,Religion,Religion_Other,Handedness,Political,Year_School,E.Kim.1,E.Kim.2,E.Kim.3,E.Kim.4,E.Kim.5,E.Kim.6,E.Kim.7,E.Kim.8,E.Kim.9,E.Kim.10,E.Kim.11,E.Kim.12,E.Kim.13,E.Kim.14,E.Kim.15,E.Kim.16,E.Kim.17,E.Kim.18,E.Kim.19,E.Kim.20,E.Kim.21
41390517,I don't know,Woman,[Decline to Answer],18,Other,East Asian/ European,English,[Decline to Answer],[Decline to Answer],[Decline to Answer],6,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Nonreligious,[Decline to Answer],Mostly left handed,Neutral/moderate,1st,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly disagree,Slightly agree,Slightly disagree,Neither agree nor disagree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly disagree,Slightly agree,Slightly agree
26630308,I don't know,Woman,[Decline to Answer],18,European,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,English and French,[Decline to Answer],Not applicable--I was born in Canada,Nonreligious,[Decline to Answer],Mostly right handed,Moderately liberal,1st,Slightly agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly agree,Agree,Agree,Agree,Slightly agree,Agree,Slightly disagree,Neither agree nor disagree,Disagree,Slightly disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Agree
65471021,[Decline to Answer],Man,[Decline to Answer],18,European,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,United States,1,18,Atheist,[Decline to Answer],Mostly right handed,[Decline to Answer],1st,Agree,Agree,Agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly agree,Agree,Slightly disagree,Slightly disagree,Slightly agree,Agree,Slightly agree,Slightly agree,Agree,Slightly agree,Slightly agree,Strongly agree,Agree
32340309,Yes,Woman,[Decline to Answer],18,East Asian,[Decline to Answer],Both English and another language,Hindi,[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Hindu,[Decline to Answer],Mostly right handed,Slightly liberal,1st,Slightly agree,Slightly disagree,Agree,Slightly agree,Agree,Agree,Disagree,Strongly agree,Slightly disagree,Slightly agree,Slightly agree,Disagree,Slightly disagree,Strongly disagree,Slightly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree
73431104,Yes,Man,[Decline to Answer],22,East Asian,[Decline to Answer],Both English and another language,[Decline to Answer],Korean,[Decline to Answer],7. Completely fluent,Korean,[Decline to Answer],Not applicable--I was born in Canada,Christian,[Decline to Answer],Mostly right handed,Neutral/moderate,Other,Slightly disagree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Slightly disagree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree
78431107,Yes,Woman,n/a,18,African,I am ethnically African with an Arab and Canadian cultural background,English,n/a,n/a,n/a,7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Muslim,n/a,Mostly right handed,Moderately liberal,1st,Disagree,Agree,Slightly agree,Strongly agree,Slightly agree,Strongly agree,Slightly disagree,Neither agree nor disagree,Disagree,Slightly agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Strongly agree,Agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree
20650202,I don't know,Woman,[Decline to Answer],20,European,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,American,1,18,Jewish,[Decline to Answer],Mostly right handed,Moderately liberal,3rd,Disagree,Disagree,Strongly agree,Neither agree nor disagree,Agree,Agree,Slightly agree,Strongly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree,Agree,Agree,Agree,Slightly agree,Strongly agree,Strongly agree
60960325,Yes,Woman,[Decline to Answer],19,Other,white/american,English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,american,1,18,Nonreligious,[Decline to Answer],Mostly right handed,Moderately liberal,2nd,Slightly agree,Slightly agree,Agree,Slightly agree,Agree,Slightly agree,Agree,Strongly agree,Slightly agree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Disagree,Disagree,Agree,Agree,Agree,Slightly agree,Agree,Slightly agree
78961012,I don't know,Man,[Decline to Answer],[Decline to Answer],East Asian,[Decline to Answer],Mandarin,[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],Atheist-leaning-Christian,[Decline to Answer],[Decline to Answer],[Decline to Answer],Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Agree,Slightly agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree
56820403,Yes,Woman,[Decline to Answer],19,European,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Portuguese Canadianese,19,Not applicable--I was born in Canada,Christian,[Decline to Answer],Mostly right handed,Moderately conservative,1st,Neither agree nor disagree,Slightly agree,Slightly agree,Agree,Agree,Neither agree nor disagree,Slightly disagree,Slightly disagree,Slightly agree,Slightly agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Strongly agree
59690621,Yes,Man,[Decline to Answer],21,South East Asian,[Decline to Answer],Both English and another language,[Decline to Answer],Hindi,[Decline to Answer],7. Completely fluent,Indian,1,20+,Atheist,[Decline to Answer],Mostly right handed,Moderately liberal,1st,Neither agree nor disagree,Slightly disagree,Slightly agree,Slightly agree,Strongly agree,Agree,Neither agree nor disagree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,Agree,Neither agree nor disagree,Agree,Agree
82950705,Yes,Woman,[Decline to Answer],[Decline to Answer],South Asian,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,[Decline to Answer],[Decline to Answer],Not applicable--I was born in Canada,[Decline to Answer],[Decline to Answer],Mostly right handed,Neutral/moderate,1st,Strongly disagree,Neither agree nor disagree,Slightly disagree,Slightly agree,Slightly disagree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Slightly disagree,Neither agree nor disagree,Slightly disagree,Neither agree nor disagree,Slightly disagree,Neither agree nor disagree,Strongly disagree,Slightly agree,Slightly agree,Strongly disagree,Neither agree nor disagree,Slightly disagree,Slightly disagree
93311002,Yes,Woman,[Decline to Answer],17,European,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Agnostic,[Decline to Answer],Mostly right handed,Moderately liberal,1st,Neither agree nor disagree,Disagree,Slightly disagree,Slightly disagree,Slightly agree,Slightly agree,Slightly disagree,Slightly agree,Disagree,Slightly agree,Slightly agree,Neither agree nor disagree,Disagree,Slightly disagree,Slightly disagree,Disagree,Slightly disagree,Slightly agree,Slightly disagree,Agree,Slightly agree
14030407,Yes,Woman,[Decline to Answer],18,[Decline to Answer],[Decline to Answer],Cantonese,[Decline to Answer],[Decline to Answer],18,7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Atheist,[Decline to Answer],Mostly left handed,Neutral/moderate,1st,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Slightly agree,Neither agree nor disagree,Slightly agree,Strongly agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Strongly agree,Agree,Strongly agree,Strongly agree
24000114,I don't know,Woman,[Decline to Answer],18,European,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,[Decline to Answer],[Decline to Answer],Mostly right handed,Moderately liberal,1st,Slightly disagree,Slightly disagree,Disagree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly disagree,Disagree,Slightly disagree,Slightly disagree,Slightly disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Slightly disagree
13430206,Yes,Man,[Decline to Answer],19,European,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Italian,19,Not applicable--I was born in Canada,Christian,[Decline to Answer],Mostly right handed,Moderately conservative,2nd,Agree,Agree,Agree,Agree,Slightly agree,Strongly agree,Agree,Agree,Slightly agree,Agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Agree,Agree,Neither agree nor disagree,Agree,Slightly agree,Agree
44690205,Yes,Woman,[Decline to Answer],18,East Asian,[Decline to Answer],Both English and another language,[Decline to Answer],cantonese,[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Christian,[Decline to Answer],Mostly right handed,[Decline to Answer],1st,Disagree,Disagree,Disagree,Disagree,Slightly agree,Disagree,Slightly agree,Slightly agree,Disagree,Agree,Slightly agree,Slightly disagree,Disagree,Slightly disagree,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Strongly agree,Slightly disagree
14780423,Yes,Man,[Decline to Answer],19,European,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,1,18,Nonreligious,[Decline to Answer],Mostly right handed,Moderately liberal,2nd,Slightly agree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Agree,Slightly agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Slightly disagree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree
75620522,Yes,Man,[Decline to Answer],28,European,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Atheist,[Decline to Answer],Mostly left handed,Moderately liberal,Other,Slightly agree,Slightly agree,Slightly agree,Agree,Neither agree nor disagree,Slightly agree,Slightly agree,Agree,Slightly agree,Strongly agree,Slightly agree,Slightly agree,Strongly disagree,Disagree,Disagree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree,Agree,Agree
57951123,Yes,Woman,she,18,East Asian,Chinese,Mandarin,[Decline to Answer],[Decline to Answer],11,7. Completely fluent,Chinese,3,16,Atheist,[Decline to Answer],Ambidextrious,Neutral/moderate,1st,Neither agree nor disagree,Slightly disagree,Slightly disagree,Slightly disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Slightly disagree,Disagree,Slightly disagree,Slightly disagree,Disagree,Disagree,Slightly disagree,Slightly agree,Neither agree nor disagree,Slightly disagree,Disagree
38990629,Yes,Woman,[Decline to Answer],18,South Asian,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,canadian,[Decline to Answer],[Decline to Answer],Muslim,[Decline to Answer],Mostly right handed,Neutral/moderate,1st,Agree,Agree,Agree,Agree,Agree,Strongly agree,Slightly agree,Agree,Agree,Agree,Slightly agree,Slightly agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Slightly agree,Agree,Agree
63801105,Yes,Woman,[Decline to Answer],18,East Asian,[Decline to Answer],Cantonese,[Decline to Answer],[Decline to Answer],14,7. Completely fluent,Chinese Cambodian,[Decline to Answer],Not applicable--I was born in Canada,Nonreligious,[Decline to Answer],Mostly right handed,Strongly liberal,2nd,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Slightly disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree
92360516,Yes,Woman,[Decline to Answer],18,East Asian,[Decline to Answer],Both English and another language,[Decline to Answer],Shanghainese,[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Atheist,[Decline to Answer],Mostly right handed,Neutral/moderate,1st,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Slightly disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Slightly agree,Slightly disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly disagree,Neither agree nor disagree,Agree
30260711,[Decline to Answer],Woman,[Decline to Answer],18,East Asian,[Decline to Answer],Cantonese,[Decline to Answer],[Decline to Answer],18,5,canada,1,18,Nonreligious,[Decline to Answer],Mostly right handed,Moderately liberal,1st,Slightly agree,Agree,Slightly agree,Agree,Agree,Agree,Agree,Agree,Slightly disagree,Agree,Slightly disagree,Slightly disagree,Agree,Disagree,Slightly agree,Slightly agree,Agree,Slightly agree,Slightly agree,Slightly agree,Neither agree nor disagree
52270316,Yes,Woman,[Decline to Answer],19,South East Asian,[Decline to Answer],Both English and another language,[Decline to Answer],Vietnamese,[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Buddhist,[Decline to Answer],Mostly right handed,Neutral/moderate,1st,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Slightly disagree,Slightly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
